,frame,x [nm],y [nm],Photon #,Sigma [nm]
2291,10.0,2984.057522737031,1175.4672642539483,2111.723325582665,90.85624993050153
2292,10.0,863.4625480755858,1235.8470030706485,2145.5354883191476,93.64181563762672
2293,10.0,4500.463445046797,2202.401786094106,2237.136341574639,86.94700279047538
2294,10.0,1581.1095575263103,2975.3799861593684,2205.6727787431473,83.03997676776915
2295,10.0,3949.854582843495,2012.5807749586236,1996.893389452022,91.24102248794512
2296,10.0,765.3203995405293,2143.2583288723104,2597.928950131481,84.5680849897177
2297,10.0,1370.6910659134478,3778.0805291448855,2443.599181515371,95.58632281308172
2298,10.0,806.9394059978422,3825.940916229304,2161.047184340286,93.65077027855773
2299,10.0,3337.023335915189,5316.590024687945,2272.323328569396,93.59431962279997
2300,10.0,4999.251722393665,6081.508399699372,2466.803802044992,94.05164642203816
2301,10.0,4135.29609995327,3061.5439689820155,2359.2866750859976,84.53484371781141
2302,10.0,3834.2048013384733,3684.5035905900104,2113.9529092542,81.4189985949715
2303,10.0,574.1136419763656,3104.1483754362284,1961.472132417637,96.47453939927466
2304,10.0,822.1717406157843,2478.2633792302136,2611.540379020914,90.82155891905123
2305,10.0,996.7817839873178,2856.425752680488,2286.3654029968666,87.34030207744166
2306,10.0,6183.95581226558,150.55417681144618,2187.161258701187,97.74636384771551
2307,10.0,3774.317431798343,1599.573526659689,2505.851321021039,79.34565661772774
2308,10.0,4255.208126715663,1391.2462924047475,2638.5860419065484,85.05676929140716
2309,10.0,3127.643190177956,1363.2913921036582,2285.9886059874093,82.89315927095066
2310,10.0,2383.817676882876,1001.3054113127787,2183.212880257031,86.3455988195342
2311,10.0,4391.678784343109,3349.781531557037,2035.828747781401,95.7887246105443
2312,10.0,1235.2465838924693,5799.2648993253,2309.4881640797444,95.07098691206927
2313,10.0,5588.633504543151,2444.273388717065,2107.3171893492317,99.82432527019114
2314,10.0,735.2622538769438,5976.336424860791,2066.1652202257415,89.63931412259613
2315,10.0,1724.008719061316,2095.300884056708,1727.4447985109437,89.49702536626026
2316,10.0,4862.0701064791365,4042.624662591639,2310.1224202834474,87.50252463500411
2317,10.0,1499.687373134312,5322.100940299014,2286.137215515351,86.74789582678517
2318,10.0,1725.418666893453,6257.259559112897,2502.399374298616,91.22428727760447
2319,10.0,1196.2327825405396,846.5177604504873,2206.8700283466023,86.13022894611665
2320,10.0,690.2715026686486,4690.638682393969,2173.0807961867413,94.61523842598918
2321,10.0,1995.4571367310436,6204.913138568325,2603.60348655132,80.95057414668427
2322,10.0,2488.5515289998993,3410.7389439330464,2520.1754954143767,93.70295859072111
2323,10.0,2450.3996858586734,4667.612674148413,2163.3497861826613,93.23827743802025
2324,10.0,2964.977682749806,3323.4550588247394,1587.591588546697,86.5145266830178
2325,10.0,6119.077530683382,1420.1073522489423,1888.6121446538025,81.95738975310506
2326,10.0,1309.22703675649,1017.8589187846342,2044.8201833230203,89.61319162093919
2327,10.0,1445.922327077522,3785.526412338581,1638.1047095819881,90.64165439824252
2328,10.0,216.763946173117,4930.53793682244,2309.5305351498096,83.76387965589376
2329,10.0,2659.0133982157304,3137.240470718972,2647.801536710018,91.78354181643095
2330,10.0,5242.478071768596,2085.334022046139,2109.256878279487,87.92182064613962
2331,10.0,6231.437130991209,4389.652383104773,2031.4504716358776,85.57151766729487
2332,10.0,3250.788639890881,2377.570440325082,2242.3068421073076,91.31187250699156
2333,10.0,645.8514991520879,6070.312885203648,2272.742703856955,82.18081666416789
2334,10.0,3291.6017206725746,1409.5649224677672,2716.4980383803413,83.20189874811314
2335,10.0,3063.975135886282,5943.926914007511,2096.6579082498447,97.50124453119035
2336,10.0,1649.6301889074473,1032.9596534365883,2695.5201999247593,85.46603412469321
2337,10.0,4710.197648130024,1883.2701171736617,2249.866644133114,91.55270662689962
2338,10.0,3549.811919031768,5635.705538970176,2209.011715015661,85.4319885100971
2339,10.0,3897.7491437391486,5465.812072297714,1785.3217367049078,91.50678277504394
2340,10.0,1654.5887278621408,260.30774036786465,1854.346718889536,83.51410867783787
2341,10.0,4632.818893805927,1167.0126328546069,2491.5177787382163,89.42218799951202
2342,10.0,4992.767459113319,792.3033157131031,2361.1238107907757,91.58413982728406
2343,10.0,1764.6831240362708,176.77513293032519,2391.795446959979,91.79182835202826
2344,10.0,1186.9369242866703,4311.509657779902,2693.0909708581607,89.24310629367645
2345,10.0,286.1284771183108,2902.0553202124993,2640.4347807519016,83.81473515444921
2346,10.0,4548.17243478165,2108.17781862643,2373.9805292167352,85.6593623563677
2347,10.0,2104.006804728688,1785.5367098752488,2009.2756640266427,86.38611150786879
2348,10.0,1381.5338892575178,3963.333002123052,2266.2908151392753,81.02800388401243
2349,10.0,3163.2901152981667,4508.839587727563,2205.269001489804,95.49503936526375
2350,10.0,603.2655937412414,4965.495757157011,2477.127701426118,94.21065373165881
2351,10.0,4561.732893853334,3975.234236011402,2023.6965248604026,87.22557147967012
2352,10.0,204.18977411659895,4386.167163850319,2421.601401029252,95.08000417287495
2353,10.0,866.1818548994702,4008.4239899829313,1853.0905605092216,89.47992496837581
2354,10.0,2567.824349685825,4595.905886235883,2103.1311191656937,105.97567481198088
2355,10.0,1584.5188600778984,3144.212867815735,2004.6080218458437,86.11656910381286
2356,10.0,2432.3777390847667,60.47931519765655,2125.197904653276,91.39581717499264
2357,10.0,1042.585895755991,2025.6226938003265,1855.1604200442766,97.11165536751322
2358,10.0,4172.838448611467,5161.28353339192,2122.5846004007735,103.99547978204534
2359,10.0,3200.1786918708426,1882.5378244758688,2234.8957482465735,89.75897632127077
2360,10.0,2767.418103272314,2505.3715393274792,2648.1510529458665,87.96768565793326
2361,10.0,1413.3729054050852,3233.479715883099,1883.961363755418,86.26093546244745
2362,10.0,6279.5046757530035,1501.9672566854688,2254.2316860880187,89.46984354990369
2363,10.0,2313.1598022039752,1868.6921926396194,2149.7034586656114,93.35574176953749
2364,10.0,5860.4261569736145,25.191086258521267,2144.8173493962618,97.7648777408462
2365,10.0,4553.4757478815245,4704.058028210168,2211.03594139195,88.86008288042223
2366,10.0,769.5369117492731,6185.629208828597,2332.850689198107,92.67475682966976
2367,10.0,622.9858228399813,2077.515091220995,2244.60109522026,91.45337001519964
2368,10.0,2637.9516222184434,2871.8584678572483,2498.5562687497095,90.43885483472698
2369,10.0,1907.8077149618302,1647.0372999353124,2339.345770747459,94.91489721227536
2370,10.0,806.7629942741263,3703.821387393041,2690.3241582456058,88.55505114227476
2371,10.0,5833.6015251959825,1131.917429486878,1650.4898640412603,89.46380364527388
2372,10.0,5738.678153283411,3658.4608455411503,2334.692733965237,100.32942188972035
2373,10.0,687.9690720416619,1498.5556239958826,2287.890831467901,86.65896777133257
2374,10.0,1798.4808400273587,3242.713693936946,2486.4681327655335,94.80678066775477
2375,10.0,2419.007897564917,1386.8689995386617,1964.5493590607723,93.69906556322388
2376,10.0,60.92712457500866,1550.216296467051,2186.7432399024065,86.83142313036723
2377,10.0,2099.931631267998,500.75959109957324,2484.4923419156657,91.96467404915514
2378,10.0,6372.883783300908,1.0370698961381208,2093.485212855448,83.89123153472183
2379,10.0,613.558023553329,4016.5848526674863,2331.3583130640664,99.11982264629799
2380,10.0,1730.5123519933632,3492.288767445644,2524.175574058636,89.31536094885068
2381,10.0,4515.41941942207,2933.1656174451673,2160.2084346204924,90.09616443973249
2382,10.0,4358.064933160606,4088.127385977411,2508.7785648579493,88.58545290003995
2383,10.0,2644.61602601638,37.727177493044195,2249.1916386601747,90.33348711733579
2384,10.0,1569.7748199985724,2640.482455501065,2051.464928304327,86.42786808341577
2385,10.0,1098.88020420401,836.4115053422274,2024.0295070281409,79.535490626652
2386,10.0,5708.584866922361,4829.1633934295905,1715.2639617007114,88.80658470736387
2387,10.0,4534.771603775738,2286.601457965748,2237.7010394210474,89.94597588712526
2388,10.0,667.7936393414896,657.4233180280366,2420.5304860161377,79.03333322441837
2389,10.0,3993.2929522478803,2692.658953389064,2326.9328547718655,91.31658352474555
2390,10.0,4880.044392929943,854.2773825706035,2084.7894668634053,99.98924810139725
2391,10.0,788.1104971180832,1298.7042627806425,2808.516499348872,96.95343091557432
2392,10.0,4096.868902997181,4713.103306725121,2160.563168461291,88.29627445909287
2393,10.0,5759.292315004934,4900.683654258299,2728.2738883466773,83.16095976321758
2394,10.0,5140.176417931597,3665.841534898886,2314.598607757923,95.53479532890967
2395,10.0,1567.6017187407076,2935.692124276135,2428.4669806748348,86.60752787091451
2396,10.0,4607.038930697328,4434.331030411183,2153.877313875675,85.37236338577677
2397,10.0,4967.025682291906,4829.74805152039,2404.7590152398557,89.89227833417037
2398,10.0,473.76743540766455,1405.8413321995893,1958.5047616869203,92.0147194465745
2399,10.0,786.6191896835844,1406.3662704666676,2616.358596398243,83.1603554074409
2400,10.0,1509.4591422473584,807.9703869462385,1996.5391653882073,100.32278099242325
2401,10.0,545.9281346870625,696.9721890864236,2114.53218156415,96.3653625385855
2402,10.0,133.70455655617945,5643.332975721564,2352.6723444343884,99.2474648484009
2403,10.0,4737.343656755018,435.9312011525532,2097.547268555026,84.61163969577505
2404,10.0,2171.4400226077023,4135.533107928322,2289.70267824981,96.76624040511953
2405,10.0,390.6300377115045,4274.683629342334,1927.8386095454227,90.31157355640707
2406,10.0,2534.934440690525,1499.161635025976,2222.77732592996,105.8380540028933
2407,10.0,799.262261417904,1077.1469210335347,2279.960721244798,90.66445951183334
2408,10.0,3570.9204714393345,4820.979521760804,2037.427792616518,87.70897853114138
2409,10.0,1018.86093574334,4041.565852024236,2758.5224650282807,88.32265585492428
2410,10.0,2233.7846577127934,4455.21266866366,1919.8112642094738,78.3971867600645
2411,10.0,3053.3788347069462,1752.8019310369673,1914.6415333425261,87.08846416160303
2412,10.0,2883.3414037197826,1666.6579401809727,1943.1111770291777,85.09432854702565
2413,10.0,3159.18557217448,1138.7391858142614,1858.8215642514165,88.78292030830993
2414,10.0,1636.4822235117394,1429.9937930975987,2399.199310450182,88.62513392497661
2415,10.0,653.4512368841284,5032.314380035727,2057.590381632759,94.60000610420778
2416,10.0,577.253139018886,5584.073013111156,2525.0207320936456,93.70352033540404
2417,10.0,4189.512884540776,920.3293250011357,2194.7820411168655,91.79415052661668
2418,10.0,4326.371219849759,4972.795189056539,2007.3383399798972,87.27573612525778
2419,10.0,4869.514820941918,2853.6661462399857,2016.9114158020755,90.50649788840573
2420,10.0,330.8388788955035,2763.1575199594827,2382.3715914136073,88.72639707096195
2421,10.0,3475.9078954026995,3051.2704168872874,2046.921056515788,93.60137619047298
2422,10.0,6103.291379220193,2794.2397658314626,2374.640275941111,84.28168916391061
2423,10.0,3490.0567704178447,4230.924250478226,2677.1361147224197,86.39767197933305
2424,10.0,5324.781355271176,6010.62952629368,2359.507528660044,89.71602774016372
2425,10.0,2889.545295208998,4301.233847148258,2185.823014926588,81.91766196125099
2426,10.0,166.356433476885,2985.572627769553,2433.074201964752,78.03572352321193
2427,10.0,3672.475672838403,343.28239509597154,2235.385695685347,94.91042673301708
2428,10.0,2402.681405644118,3922.064198523998,2749.2471643322433,93.26081846988839
2429,10.0,982.996406363997,3338.062702907524,2318.4921115440693,95.63638764948298
2430,10.0,5189.613505432172,1112.153107651448,2279.4817324966275,88.04650706752041
2431,10.0,1271.3847312415473,2639.29149120241,2400.3840683480344,84.08396687239849
2432,10.0,3615.2638479814145,3922.948356270652,2492.0675660719817,96.75832152911804
2433,10.0,810.2647692424142,5160.205410455239,2116.381509300464,94.9562223237103
2434,10.0,5105.0214876113805,2808.037060305418,2241.980639344388,98.44793457000281
2435,10.0,1424.9475777741309,1098.5459085543398,1978.2078710070996,94.57643564385322
2436,10.0,5748.814499851065,4001.1237583309617,2329.5715963149514,89.89992504016676
2437,10.0,589.7282498522607,3697.553296133055,2424.6094764098293,88.21468668563759
2438,10.0,2134.1248222344134,4249.740650202861,2602.8228573370666,87.51191126942837
2439,10.0,678.9276571427046,2310.228886091469,1918.5093095866557,95.09596240002004
2440,10.0,1305.1804885521321,1747.7060198613535,2505.0569001111517,94.56881399301514
2441,10.0,5327.38715183753,3996.528147370955,2263.2325981764156,94.28512719469211
2442,10.0,6110.84848437824,3737.5042514628667,2381.5757623669638,89.42637081683098
2443,10.0,1251.556452918006,3464.421431844452,2012.817244958074,98.09589294569453
2444,10.0,5518.90624166358,6055.827689411039,2335.056537358266,92.43829546892734
2445,10.0,3745.2155975659343,4010.451530171027,1939.2913817232636,87.38617622791085
2446,10.0,1873.9823261160248,4274.975968425136,2506.0713626472343,91.67422245047928
2447,10.0,1824.5299763119292,1159.4273117147914,1976.7678843165904,88.17802092774787
2448,10.0,6304.723797032742,1809.2452209542537,2170.588333893239,83.02880932965547
2449,10.0,2577.8521328892616,2346.3965246912353,2322.9879428400914,89.08595295834103
2450,10.0,5666.09082218907,149.17681339639302,2432.0852325792894,90.52497741033542
2451,10.0,4620.064913087709,596.4731051637926,2170.509398661805,87.5041028776448
2452,10.0,4486.258770748675,6181.353151774999,2306.898390892861,89.37168212074963
2453,10.0,3828.596447779252,1191.8471578418782,2314.132451190057,84.2294046217093
2454,10.0,2008.385690008783,3752.2528535026177,2662.5799930962735,91.37165954675906
2455,10.0,5319.509733850793,4502.923754934881,2202.0775773331047,85.2812752549704
2456,10.0,1207.5892328211212,4392.291966944716,1720.1835065029663,86.86541593192445
2457,10.0,5161.16050163104,6.087976703593512,2226.649973952805,92.18782110842099
2458,10.0,652.6645207292411,3985.187817846296,2214.466287487444,90.7772010987305
2459,10.0,2650.923930971353,872.7894402309303,2240.8134271773333,88.13152757400931
2460,10.0,4103.1873006866845,5512.00463189315,2228.193767995027,90.81363208719269
2461,11.0,6238.489446646107,4238.87139172747,2332.059006040555,86.91034450616381
2462,11.0,4302.9166478979605,4712.024088352379,2559.6139370166065,87.17369152382349
2463,11.0,1211.2148342585024,1115.2581392766215,2433.6063151648636,90.05587886796332
2464,11.0,5172.657222432886,2113.0890403344997,2126.86360744955,88.10811364213856
2465,11.0,6044.163003052493,765.0418248418887,2287.3723795878,98.5685983511431
2466,11.0,3549.0949365462448,4474.628844684137,2267.2283899669355,82.67234536300083
2467,11.0,3320.1508934408616,504.3989978874862,2064.144188017004,82.87673207327309
2468,11.0,3660.5124677383023,4704.747446172374,2306.96025995793,82.59995433323904
2469,11.0,5752.104934109085,3906.520993541254,2565.0736276060934,92.36235403290935
2470,11.0,3473.491213059495,1354.5285559100428,2459.9296118725288,87.89860057127093
2471,11.0,5639.849076497002,3848.498426365153,2277.2056021389276,93.99597359126345
2472,11.0,4144.547460530005,3914.9786228401995,2295.786363800639,88.99878856212061
2473,11.0,870.0721697506992,3254.1748632223303,2198.7150489140904,85.4145645858045
2474,11.0,3284.481910773483,375.95214382495215,2518.2047770068075,86.58758405276932
2475,11.0,5712.5025936741185,6048.205951234518,2068.645216696367,95.56777722526306
2476,11.0,291.63680005002493,6078.8177884528,2330.0301015363602,88.67598007118815
2477,11.0,2252.181813726819,6392.880340152805,2180.7754942834904,103.09895394650174
2478,11.0,4429.880139634755,5850.704091496792,1991.0478259983147,94.51609432791939
2479,11.0,3686.9530326812223,1795.470115700587,2208.4723285305417,95.72992993847136
2480,11.0,4477.519723163052,2403.1811410346145,2119.7467889118434,86.84571267011994
2481,11.0,1838.4566220784102,2204.5795290546293,1884.4730127890098,98.30440412026992
2482,11.0,3872.349845729683,2378.6588271895025,2056.652542378072,91.15228828638531
2483,11.0,4929.287715466114,517.7217818533386,1990.0207688825574,77.44469522101251
2484,11.0,841.7597589808104,4380.519601991172,2235.756790539728,81.9808988190287
2485,11.0,4552.131414249601,6005.563938424478,2346.5741567532677,93.50043959375493
2486,11.0,2127.410997501132,1604.1080683228884,2173.1034155333186,88.65951927336496
2487,11.0,3780.099580730961,4063.14612419316,2024.6144710461208,93.95838383518455
2488,11.0,2494.9558783666953,1079.5663803201314,1937.8366291114755,93.42235617541928
2489,11.0,3352.560987554284,5963.814075465504,2366.2385272700635,89.19686088306221
2490,11.0,186.30097026739065,1244.9436399613533,2224.3247117704427,99.80393284717884
2491,11.0,2777.6288213324024,180.56412393079455,2610.997576806867,93.84238532071257
2492,11.0,2294.479199037341,420.9372301902391,2402.7252613638407,89.13065904840163
2493,11.0,538.1548006599019,6120.6441394866615,2066.694744108792,88.32579203527489
2494,11.0,6060.2162578701755,81.09610614692286,2295.2230333572397,81.56978613721009
2495,11.0,4049.0469968441266,6118.382020443545,1890.374258083204,92.82482677447743
2496,11.0,4593.182283139723,1987.7601312890554,2242.538872296927,85.00257958716752
2497,11.0,5973.994698584651,3238.5363387686375,2246.4293121670275,83.95893909463143
2498,11.0,941.9237256481097,1732.3501461820329,2211.3666145921497,91.1065623403115
2499,11.0,1071.3604312413254,2425.2606225357104,2043.3526056152666,87.08437297866243
2500,11.0,1237.5739751978806,1771.2755674985153,2587.5948918426693,83.27457073157318
2501,11.0,919.6578880442609,1059.972267155721,2276.232895261411,76.71326030708953
2502,11.0,5337.0214480719,3797.148253772917,2037.7564219647256,91.1430601879196
2503,11.0,4680.7479436277545,1621.620293658784,2394.3584191733194,89.52063728930379
2504,11.0,2799.0454305525654,3601.792320403169,2369.457044221886,87.71272346147353
2505,11.0,612.9753168908081,396.0376919228288,2381.8259743628278,90.63842721694338
2506,11.0,1650.2099020332118,922.2940471570944,2637.762222352241,92.76876292280026
2507,11.0,4437.643010497553,429.5666309146057,2274.152228668889,94.99286030055397
2508,11.0,1400.4973935139617,5932.429165754159,2344.4073662321284,85.86841956620493
2509,11.0,5379.798121143699,3866.721315399097,2290.395342865411,82.78764530010106
2510,11.0,203.41682614764238,6045.4575076498,2154.2607693540513,89.20107804701362
2511,11.0,1186.664657468326,3914.097821098264,2327.46426088469,96.55724052425147
2512,11.0,3180.079485329501,5567.876275079025,2138.4904719427714,91.49237857355503
2513,11.0,5705.489968382246,762.7643726511501,2465.743819496319,86.9494174952013
2514,11.0,3342.243216566074,1106.1313539529478,2434.5453378706857,89.36734674350411
2515,11.0,627.074804115896,1093.9103361635582,2440.2558412087983,95.6520616422294
2516,11.0,2835.766737617623,4546.315623468503,2224.03491145147,91.86195824094365
2517,11.0,4287.143443666496,4720.676107126497,2388.8187436927724,77.99250970687547
2518,11.0,2073.257084778484,4823.601392988506,2140.066220261085,86.5083384781773
2519,11.0,5914.313063177596,4372.598903938199,1775.2671386651832,93.19395691147307
2520,11.0,2163.174140298491,5875.991747052816,2367.0276722956946,92.77776735022887
2521,11.0,3500.0818453602683,3024.832356811434,2204.959319463056,85.47103817041871
2522,11.0,5388.306695179825,3036.9515933977164,2113.881998249407,89.0272878510589
2523,11.0,5159.672747010823,2027.7742573873334,2166.5675647288053,94.8298645595159
2524,11.0,4491.256321138246,2516.5024748828396,2057.193182353724,92.60359156688602
2525,11.0,4561.11122673308,2507.3306565980497,1842.3929641129514,83.6334439829859
2526,11.0,1322.0021991955284,957.9396302837062,2119.8383541363905,97.12494881069627
2527,11.0,1341.8468905452428,5043.498796268133,2224.5561246548687,85.63220197140481
2528,11.0,5175.183586358437,4259.721396580567,2648.0478047739543,86.03192481771048
2529,11.0,5358.5933867981375,3591.474173423127,2162.307095538876,94.61969856191207
2530,11.0,5588.478834980207,5775.014888282629,2322.554577316792,88.71537526864701
2531,11.0,4854.579124914292,4090.127948699405,2311.997648211092,93.19373107183243
2532,11.0,464.01734991246497,713.9150623152816,1999.142735020485,95.56202091382669
2533,11.0,1049.3525999031767,3630.8735587821348,2244.544589344309,94.27791569213836
2534,11.0,4667.889109868258,1428.1908886792123,2278.9035464059516,88.88123472919514
2535,11.0,2650.9344831107805,4400.149873252964,1787.2396279854513,101.62414564859431
2536,11.0,2605.3623237541037,4903.871018680711,2223.456843248549,91.98250409239039
2537,11.0,612.6173426470438,496.61983439576784,2632.30739744477,97.82788165175651
2538,11.0,4519.588066548139,5907.016396817546,2544.742893870033,93.60904343566305
2539,11.0,1582.5149897856072,622.9498097992881,2691.3825893717644,91.30185566912728
2540,11.0,2064.256480415371,61.68167410922649,2251.1557519292223,78.52974369227528
2541,11.0,1925.028961186225,4539.318398851703,2214.1777408729654,87.01223571006246
2542,11.0,2006.962376555193,18.974784382267984,1917.2753627084871,87.76288291173687
2543,11.0,1390.50906713275,3120.575734706277,2299.0809464487866,87.1962485674877
2544,11.0,4790.795808465163,316.73419357739334,2466.318632895256,96.71433312616848
2545,11.0,718.2588965917965,2050.838062196672,2636.840164945088,88.35417020733058
2546,11.0,1051.000387756583,4142.302974560647,2282.363775965678,91.30733950406143
2547,11.0,800.5851307752089,586.2190444310734,2450.843048569977,81.58569325578648
2548,11.0,570.0433277831514,3227.2663555423123,1949.066884087157,85.7764300133242
2549,11.0,6076.353141516653,3346.375209456715,1942.8248597939814,87.41218926392062
2550,11.0,3327.016154418794,5833.319935228315,2400.977148943928,90.8784094081737
2551,11.0,5798.97524093059,6337.560480485987,2728.207238583428,86.54229855407316
2552,11.0,5357.513698504354,1708.5328514118287,2338.048899986879,92.8480247323519
2553,11.0,2865.039050839144,1048.806477759355,2112.1874239332237,79.13481820652049
2554,11.0,3162.059539359615,4893.98197148628,2571.133493029649,88.71740035214984
2555,11.0,6318.565696222458,6001.709317150046,2415.051274908249,92.07222873613736
2556,11.0,4203.603834284122,3340.173294253801,2261.703255694564,96.44805749383187
2557,11.0,923.0387985166019,552.5204676050819,2297.173700049181,89.35561524078712
2558,11.0,369.2272570882608,3285.1967577173837,2164.2097030865903,91.37482806401722
2559,11.0,6319.3646171162745,4495.6061163061895,2082.495543727152,100.84793826282278
2560,11.0,2294.0250414694924,866.5376455332101,2413.0075402109983,81.99874686565882
2561,11.0,5819.095250873812,1436.319877272478,2482.6488270082746,89.07692485099618
2562,11.0,1865.2553458776233,3212.2150574688803,2317.8188261334826,103.93089896624016
2563,11.0,1384.107966026042,5429.847015799875,1832.7191677039064,92.05924485351383
2564,11.0,376.5924218865358,4873.399122544322,2328.4897015577076,100.54663678164859
2565,11.0,5081.792401168953,2657.164099239095,2518.8310430984393,89.57165524760548
2566,11.0,1126.361565142895,168.0130937935047,2086.0499990282538,91.18700259684663
2567,11.0,6168.356630342405,2875.2926673276284,2189.3335241098425,90.4813000892174
2568,11.0,1975.2593702085633,2133.3071377164424,1692.6248769550064,89.83902958232699
2569,11.0,177.57966494366144,5994.189359067875,2759.831809911663,88.47052063099561
2570,11.0,2982.5522668235044,3922.135088836864,2014.7034044785062,101.09981228697796
2571,11.0,1379.4775068521794,5626.881132432689,2278.2700875914225,89.11259771784083
2572,11.0,575.5941958827905,2857.8371587159118,2606.023895001207,85.75666757595911
2573,11.0,5840.352119387835,5419.981729261149,2210.3762601292106,82.94386599285605
2574,11.0,2724.6535133953303,3327.378486435397,2126.7987401753335,89.72679527620103
2575,11.0,2586.5183683852038,76.80931199362462,2470.0884662982576,79.75252576069015
2576,11.0,1635.851342784951,2088.08421811125,2244.303989766855,88.34055205428997
2577,11.0,3642.8452228325064,1601.1675070987585,2540.062279473492,93.02170929960617
2578,11.0,4157.990839127898,4828.244816639963,2167.5187932771955,84.74606849988375
2579,11.0,3717.6109569873015,4492.722276977379,2160.674244600907,86.98877939493975
2580,11.0,4346.48610002668,3377.52974179502,2256.5257659465756,85.26047783075934
2581,11.0,2504.187596984121,1720.1121084060767,2175.273536690119,96.26469100751325
2582,11.0,4075.523784710667,5633.928897295421,1459.0427480310846,92.52594711470552
2583,11.0,4163.738699896909,6264.175030938436,2441.5765425299205,90.3148901239232
2584,11.0,4572.932113787428,4578.76096440989,2488.284561360211,96.93915335075364
2585,11.0,2746.305818160949,1076.0419263598883,1748.2464338743557,92.16338546795383
2586,11.0,1968.522884606314,3946.324995291829,2255.5135116356273,90.48835338246138
2587,11.0,2092.413230964534,1878.8939157193524,2188.187474349833,93.0536516048854
2588,11.0,4453.516121161723,437.55666788081413,2527.5127030982853,80.18842974172989
2589,11.0,5839.956536642214,4741.4031993523895,2633.8305016218496,92.33268271254323
2590,11.0,2242.0836623520777,4683.000871645217,2413.6175106108326,80.05896001548457
2591,11.0,397.34033789542593,856.5469848854718,2268.7551487125183,81.28506038708132
2592,11.0,2639.1980156727386,4256.589440857221,2132.784113928374,89.36510367254895
2593,11.0,3635.018356141884,2233.3226333732064,2433.3854129264278,86.19210669876185
2594,11.0,4723.181364493444,2359.729795175931,2390.565781239573,87.0982237865949
2595,11.0,3850.9385973733897,3607.1878303172143,1970.1995558923036,95.69802987555273
2596,11.0,1984.6179650873373,2779.1654446319285,2193.676427672004,89.74930770417019
2597,11.0,251.87800312966857,3388.8853552787864,2200.259835900098,89.39359933147783
2598,11.0,102.06359191264198,1663.988050991164,1599.6243888390159,91.7416564773437
2599,11.0,3957.509847233392,328.2744205251681,1939.1242407346567,91.86247807406963
2600,11.0,4611.7782845475795,5646.696223781224,2170.2242134216194,89.15291115389813
2601,11.0,423.0932220343142,1229.0386368128168,2383.074213725249,89.64700054187882
2602,11.0,604.529272911298,4421.897536541111,2335.243162834295,90.05159678973784
2603,11.0,4236.0282477673,4804.5544174807055,2235.287612713879,91.65276738684459
2604,11.0,5480.182975529132,2481.5149223970993,2351.9882862084028,88.04262056915773
2605,11.0,5724.633022396446,389.9103221478406,2339.1028247697086,85.46421985371742
2606,11.0,1988.3347668314698,2915.356925729683,1880.0101186298575,87.8027910295531
2607,11.0,3951.561982390822,4963.16144499196,2420.790376946272,84.33276696031214
2608,11.0,3818.961216349631,4943.2879327263745,1956.3846268053144,82.73450831193998
2609,11.0,2482.8717426140834,3204.0046614524144,2102.7515216166935,87.27126861157451
2610,11.0,6287.470018760554,4828.573124637051,2534.5092000276486,96.40838585791688
2611,11.0,67.17276944704835,4464.307344692043,2502.623892635534,88.1556995184219
2612,11.0,5742.414042505001,4946.418455816595,2511.400518960984,93.97385633841682
2613,11.0,6271.290814738874,4723.275419110173,2562.67511343756,85.13546501417446
2614,11.0,2353.5178989639853,5514.792117840775,1902.9875031169372,96.30391232437577
2615,11.0,4185.249813353082,6341.5956325388215,2487.3851553211016,92.24348494908796
2616,11.0,204.92003681504158,13.365059255313838,2265.5419237440037,83.45470208757533
2617,11.0,501.19907853372325,3191.3134154088366,2175.601738840416,85.86521200674242
2618,11.0,4641.892251593671,4106.829298639782,2222.071892640977,84.44434412168395
2619,11.0,22.134917768546103,1194.104574191482,2123.367407480548,100.46638302470997
2620,11.0,1857.5733398230207,427.2010630137359,2283.7505701968103,86.33649448177722
2621,11.0,362.00783730792097,4606.733080881483,2381.2890562358843,98.10408103989288
2622,11.0,5177.831879648769,3754.8101905416124,2145.617543536814,90.69865415467528
2623,11.0,2909.4150156676606,2326.9787752899974,1952.2115195649912,94.07304093872725
2624,11.0,4153.814950293397,5822.699502847217,2457.2864590185,88.17159745736936
2625,11.0,4767.858408252277,3076.955483315976,2184.166250094391,89.51663500108998
2626,11.0,4520.135793127501,2799.396760922526,2304.7967643148377,93.83315999378877
2627,11.0,3841.409019274474,464.3094870662708,2194.6006744015867,92.53651636108853
2628,11.0,3262.6981945566727,1017.5211411844231,1986.7750862532944,92.33413475524017
2629,11.0,6306.353445572823,4884.90283852154,1970.4950575161909,93.58955388252338
2630,11.0,6286.644145738711,6268.068497929045,2459.9789338088935,89.30014441347298
2631,11.0,3190.634187638202,760.6910611222461,2297.478013901123,96.3206507028527
2632,11.0,3692.8390212370405,5378.91338747565,2091.60536522776,94.37767401075764
2633,11.0,793.0427265309831,2442.761861144168,2226.8360390289063,91.00071954718855
2634,11.0,1873.614145932519,2553.5751739256602,2437.7187406103194,101.41102683022703
2635,11.0,6332.164059093523,5524.827434078807,1991.7099587017956,95.04157622956075
2636,11.0,4814.51207883395,1338.5392271887931,2341.762432121996,93.67141352728993
2637,11.0,314.2265245907055,2619.9507285149693,1827.3617178669992,88.77679611910982
